entry_id,country,source_title,excerpt,geo_location,water_source,sanitation_type,sector,gender,age_group,income_level,infrastructure_type,population_density,climate_zone,year,organization,source_type,special_needs_group,severity,water_color,water_clarity,water_odor,recent_rain,nearby_activities,nearby_infrastructure,vegetation_near_source,waste_disposal_nearby,animal_access,water_flow_rate
9cd9340d-6d4a-4983-b906-bdd424b86b39,Ethiopia,Market past wish nothing.,"Water availability remains a key concern where latrines are shared by over 50 individuals, creating sanitation bottlenecks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-67.897287,Well,Flush Toilet,Health,Male,Adult,Middle,Peri-Urban,Medium,Tropical,2015,Save the Children,Gov Report,Pregnant Women,Unsafe,brown,turbid,sewage,no,none,sewage lines,lush,open dumping,no,slow
b74d7ed5-3c6b-44e8-9e89-89bf17120ce1,India,Ball term attorney rate probably.,The latest sanitation review indicated that improper disposal of greywater has compounded the risk of disease outbreaks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,-13.190711,Rainwater,Pit Latrine,Health,Female,Youth,Middle,Peri-Urban,Medium,Tropical,2016,WHO,NGO Report,None,Unsafe,clear,cloudy,sewage,yes,farming,sewage lines,sparse,open dumping,yes,slow
cec66342-b93e-4eb4-a628-f986f131d42b,Bangladesh,Trouble especially yard wait simple five.,"According to recent field observations, latrines are shared by over 50 individuals, creating sanitation bottlenecks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",17.303025,River,Open Defecation,Education,Male,Adult,High,Urban Slum,Sparse,Semi-Arid,2022,Red Cross,NGO Report,Disabled,Unsafe,brown,clear,none,no,mining,none,dead,none,yes,slow
6e20fafd-0a84-40cc-848f-377715636667,Kenya,Environment work consider as experience box international product.,"Water availability remains a key concern where latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",4.3446275,Truck Delivery,Composting Toilet,Education,Female,Youth,Middle,Refugee Camp,Sparse,Arid,2024,Water.org,Academic Paper,Disabled,Unsafe,clear,clear,chemical,yes,none,sewage lines,dead,open dumping,no,flowing
e8e478a4-b758-408d-ab35-a1bbc9c1b237,India,Own daughter blue than work represent wind test.,"In the most affected zones, chlorination units have not been functional for the past three months. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",34.4961635,Protected Spring,Pit Latrine,Agriculture,Female,Adult,Middle,Peri-Urban,Sparse,Semi-Arid,2024,UNICEF,Academic Paper,None,Unsafe,murky,clear,sewage,yes,none,waste facilities,lush,none,no,slow
9cc2a861-e382-4a5d-ada5-4224364dc64c,Nepal,Save article service staff not pay.,Health inspectors on site found that chlorination units have not been functional for the past three months. Local authorities are urged to scale up hygiene education campaigns.,-26.10524,Truck Delivery,Flush Toilet,Agriculture,Male,Youth,Low,Refugee Camp,Medium,Temperate,2022,UNICEF,Field Survey,Children Under 5,Unsafe,clear,cloudy,chemical,no,sewage treatment,sewage lines,dead,managed sites,yes,stagnant
8f4335b1-5f18-4e12-9f5e-85bda8016f91,Nigeria,Here including evening return husband him.,"Health inspectors on site found that untreated sewage has leaked into open water channels, raising contamination risks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-4.5321715,Rainwater,Composting Toilet,Education,Male,Youth,Middle,Urban Slum,Medium,Arid,2017,Red Cross,NGO Report,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
34b971b1-2161-4c94-be52-cee634a601f6,Uganda,Available even live believe loss call.,"Field workers have documented that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Local authorities are urged to scale up hygiene education campaigns.",-83.0236825,Borehole,Flush Toilet,Public Infrastructure,Male,Elderly,High,Peri-Urban,Dense,Arid,2019,Red Cross,Gov Report,None,Unsafe,clear,clear,chemical,yes,sewage treatment,waste facilities,dead,managed sites,yes,stagnant
39f66cda-cd5a-4eea-a912-118efba8bdc6,Uganda,Able forget their professional west sound become.,Water availability remains a key concern where improper disposal of greywater has compounded the risk of disease outbreaks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,10.9030815,Well,Composting Toilet,Agriculture,Female,Adult,High,Peri-Urban,Medium,Temperate,2016,WHO,Field Survey,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
703c5240-acf6-4357-8e27-26b10eaff9a3,Ethiopia,Central subject military budget try.,"In the most affected zones, chlorination units have not been functional for the past three months. Without immediate action, the risk to vulnerable groups remains elevated.",-68.0014395,Piped Water,Flush Toilet,Health,Male,Adult,Middle,Peri-Urban,Sparse,Semi-Arid,2025,WHO,NGO Report,Elderly,Unsafe,murky,turbid,chemical,yes,farming,waste facilities,sparse,managed sites,no,slow
344edab2-b618-41f2-9062-7dcd0673ceb7,Bangladesh,Especially pull change glass cell stay.,The latest sanitation review indicated that groundwater levels have dropped significantly due to prolonged drought conditions. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,-71.225171,Borehole,Flush Toilet,Education,Female,Child,Low,Urban Slum,Sparse,Temperate,2024,WHO,Gov Report,Elderly,Unsafe,murky,clear,chemical,yes,none,sewage lines,dead,none,no,slow
573962ad-6d31-4430-9183-8b8b04d79073,Bangladesh,Show hope compare guy against wife some.,"Field workers have documented that access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",-20.736378,Well,Flush Toilet,Education,Female,Youth,High,Refugee Camp,Sparse,Arid,2023,UNICEF,Gov Report,Children Under 5,Unsafe,murky,clear,sewage,no,farming,sewage lines,dead,open dumping,no,flowing
b430b39f-d361-44d6-94a1-2b5df1037ef6,DR Congo,Same quickly school attention pattern.,The latest sanitation review indicated that groundwater levels have dropped significantly due to prolonged drought conditions. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,47.3025215,Rainwater,Flush Toilet,Public Infrastructure,Female,Child,Middle,Refugee Camp,Medium,Temperate,2017,WHO,Gov Report,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
766ab839-750f-4610-88ea-53a5120d9b5d,Bangladesh,Social fear available dream where.,"Field workers have documented that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-79.173816,Protected Spring,Flush Toilet,Health,Male,Adult,High,Refugee Camp,Dense,Semi-Arid,2019,WHO,NGO Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
36751585-5697-4787-a00d-164c6956487d,Ethiopia,Right big recent doctor fund.,"Field workers have documented that untreated sewage has leaked into open water channels, raising contamination risks. Without immediate action, the risk to vulnerable groups remains elevated.",-62.1033025,Well,Open Defecation,Health,Female,Youth,Middle,Refugee Camp,Dense,Semi-Arid,2017,Save the Children,Academic Paper,Children Under 5,Unsafe,murky,cloudy,chemical,yes,none,sewage lines,lush,managed sites,yes,flowing
83dac513-6ab5-40ca-a6d8-2db51f9b3856,Kenya,Season white reflect enough surface.,"Health inspectors on site found that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Without immediate action, the risk to vulnerable groups remains elevated.",-72.8097075,Rainwater,Pit Latrine,Health,Female,Child,Middle,Peri-Urban,Dense,Temperate,2019,UNICEF,Field Survey,Elderly,Unsafe,murky,clear,none,yes,sewage treatment,sewage lines,lush,none,yes,stagnant
593137e5-6605-4900-9f81-598a399df0e1,Nepal,Close dream ahead economy audience.,"In the most affected zones, groundwater levels have dropped significantly due to prolonged drought conditions. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",55.6060085,Rainwater,Pit Latrine,Agriculture,Male,Elderly,High,Rural Village,Medium,Tropical,2021,Red Cross,Academic Paper,Disabled,Unsafe,brown,turbid,sewage,yes,mining,sewage lines,dead,open dumping,yes,flowing
9d19418c-dff6-40fe-88d8-8278ae1e9d06,Ethiopia,Spring performance level certain side.,"Health inspectors on site found that access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",20.2067425,Well,Flush Toilet,Education,Male,Youth,Low,Rural Village,Medium,Temperate,2016,Water.org,Field Survey,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
03f56a23-ab83-4a35-a8b1-3256dbb9426d,Somalia,Eat ground time peace music majority.,"In the most affected zones, chlorination units have not been functional for the past three months. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",30.185413,Rainwater,Pit Latrine,Agriculture,Female,Elderly,High,Rural Village,Medium,Semi-Arid,2016,Water.org,NGO Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
7b9f5f74-339f-40ab-ab08-dca90a2205c4,DR Congo,Family like strong turn could poor.,"The latest sanitation review indicated that access to potable water is limited to a few hours each day, with unreliable quality. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-7.104509,Protected Spring,Composting Toilet,Agriculture,Male,Child,High,Refugee Camp,Dense,Arid,2025,UNICEF,Gov Report,Disabled,Unsafe,clear,turbid,chemical,yes,farming,none,dead,open dumping,yes,slow
db44553e-ea4d-47c2-ac8c-f4b1ec8d10d2,Haiti,Pay various kind tough story right.,"According to joint analysis from stakeholders, groundwater levels have dropped significantly due to prolonged drought conditions. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",54.573609,Protected Spring,Pit Latrine,Education,Female,Child,Low,Peri-Urban,Dense,Arid,2025,Water.org,Gov Report,Elderly,Unsafe,brown,clear,chemical,yes,none,sewage lines,dead,none,yes,flowing
6ee5d452-320b-46ca-bacd-f08ac4174970,Uganda,Rise despite may evening floor close.,"In the most affected zones, waste management systems are severely underdeveloped in these settlements. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",25.514856,Protected Spring,Open Defecation,Agriculture,Female,Youth,Middle,Peri-Urban,Dense,Semi-Arid,2018,WHO,Academic Paper,Pregnant Women,Unsafe,green,turbid,sewage,yes,none,waste facilities,lush,managed sites,no,slow
1e9dac4d-c6be-4edc-b15e-aa7d73976b41,Haiti,Chance why region able.,"According to recent field observations, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-47.819952,Truck Delivery,Flush Toilet,Agriculture,Male,Adult,High,Rural Village,Medium,Temperate,2015,Water.org,Academic Paper,Elderly,Unsafe,green,clear,none,no,sewage treatment,waste facilities,sparse,managed sites,yes,stagnant
c95dbd39-6e07-4102-97ae-c125b4ffb984,Nepal,Thousand only they rather career more kind.,"Field workers have documented that access to potable water is limited to a few hours each day, with unreliable quality. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",57.320504,Protected Spring,Open Defecation,Public Infrastructure,Female,Elderly,Low,Refugee Camp,Dense,Temperate,2015,Save the Children,Gov Report,Disabled,Unsafe,brown,turbid,none,no,mining,sewage lines,sparse,open dumping,yes,stagnant
8737657d-dc38-42ee-828d-04e44d282c67,Nepal,Various street beautiful after little whether.,"A comprehensive report issued by the agency noted that access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-10.8181965,Borehole,Pit Latrine,Health,Female,Child,Middle,Refugee Camp,Medium,Tropical,2025,Save the Children,Field Survey,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
62c7f47d-3f4b-4e36-9fbe-aea3168a6c95,India,Girl team two strong within decade mission.,"In the most affected zones, access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",81.612312,Protected Spring,Open Defecation,Agriculture,Female,Youth,Middle,Peri-Urban,Medium,Tropical,2023,UNICEF,NGO Report,Pregnant Women,Unsafe,green,turbid,sewage,yes,none,waste facilities,lush,open dumping,yes,stagnant
87a322ca-de7d-47e3-99ee-06789efd2c04,Ethiopia,Industry say tell check.,"According to joint analysis from stakeholders, improper disposal of greywater has compounded the risk of disease outbreaks. Local authorities are urged to scale up hygiene education campaigns.",11.233682,Truck Delivery,Flush Toilet,Education,Female,Elderly,Low,Rural Village,Dense,Arid,2022,UNICEF,Academic Paper,Children Under 5,Unsafe,murky,turbid,none,yes,farming,none,lush,none,no,stagnant
c6a67079-6615-43f1-a081-4c527d311a6b,Kenya,Security hand mother you not impact at.,"According to recent field observations, chlorination units have not been functional for the past three months. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",6.5981435,Well,Composting Toilet,Agriculture,Female,Elderly,Low,Urban Slum,Dense,Arid,2023,WHO,NGO Report,None,Unsafe,murky,turbid,none,yes,sewage treatment,none,sparse,managed sites,no,stagnant
